AS38765;ESDM-AS-ID Departemen Energi dan Sumber Daya Mineral;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2168]
AS38766;BMP-AS-ID PT. Bumi Merbabu Permai;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 864]
AS38769;BITEK-AS-ID PT. Bit Technology Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 69]
AS38771;CYBERPLUS-AS-ID PT Cyberplus Media Pratama;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 349]
AS38772;SMARTLINKNET-AS-ID PT. Smartlink Global Media.;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 61]
AS38773;CIPUTRA-AS-ID CiputraNet;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2775]
AS38776;GREENLINKS-AS-ID PT. Bandung Sinergi Akses Teknologi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 226]
AS38778;DWPNET-AS-ID PT. Dutakom Wibawa Putra;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2931]
AS38779;BMG-AS-ID Badan Meteorologi dan Geofisika;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 61]
AS38783;SIMAYA-AS-ID PT. Simaya Jejaring Mandiri;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 204]
AS38785;BAGUSNET-AS-ID PT. BORNEO BROADBAND TECHNOLOGY;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 527]
AS38896;CERGIS-AS-AP PT. Centra Global Investama;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1068]
AS3;MIT-GATEWAYS - Massachusetts Institute of Technology;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 147]
AS4382;INDONUSA-ID PT. Indonusa System Integrator Prima;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 715]
AS45146;RAJASA-AS-ID-AP PT. Raja Sepadan Abadi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 106]
AS45288;CYBER512-AS-ID KOMUNIKA LIMA DUABELAS PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 130]
AS45289;INDOTRANS-AS-ID Indotrans Data PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 894]
AS45292;LIPI-AS-ID Lembaga Ilmu Pengetahuan Indonesia - LIPI;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 431]
AS45294;WANXP-AS-ID PT. Wanriau Indoxp;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 7062]
AS45295;KEPRINET-AS-ID PT. Cipta Informatika Cemerlang;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 934]
AS45298;INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 988]
AS45305;LDP-AS-ID Lintas Data Prima PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 3166]
AS45312;MLD-ID PT MEDIA LINTAS DATA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 477]
AS45313;PEMDA-NAD-AS-ID Dinas Perhubungankomunikasi informasi dan Telematika -NAD;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 280]
AS45315;POLARIS-AS-ID PT POLARISNET;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 95]
AS45317;JATARA-AS-ID Jaringan Lintas Utara PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 320]
AS45320;DEPKOMINFO-AS-ID Departemen Komunikasi dan Informasi Republik Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 362]
AS45325;PC24-AS-ID PC24 Cyber Indonesia PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 362]
AS45697;UBAYA-AS-ID Universitas Surabaya;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 376]
AS45701;MILLENINDO-AS-ID Internet Madju Abad Millenindo PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 4585]
AS45703;BKPM-AS-ID Badan Koordinasi Penanaman Modal (BKPM);v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 250]
AS45705;PPTIK-UGM-AS-ID PPTIK - UNIVERSITAS GADJAH MADA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 6049]
AS45706;TGG-AS-ID Tele Globe Global PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 4065]
AS45707;PRIMELINK-AS-ID Prime Link Communication PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 249]
AS45710;CHOICENET-AS-ID Yudhawira Khatulistiwa PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 154]
AS45711;IMEDIABIZ-AS-ID Imediabiz Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 59]
AS45712;DEPLU-AS-ID Departemen Luar Negeri Republik Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 784]
AS45716;JETFLASH-AS-ID Cikarang Cyberindo PT.;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 465]
AS45718;JURAGAN-AS-ID PT Surya Global Teknologi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 325]
AS45722;INTERSATNET-AS-ID Widya Intersat Nusantara PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 642]
AS45724;MULTIMEDIA-AS-ID Multi Media Access PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2629]
AS45725;KINGS-AS-ID Kings Network Indonesia PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1065]
AS45727;THREE-AS-ID Hutchison CP Telecommunications PT;v: 0.01 f:'0.01%' ;v: 0.00 f: '0.00%' 833221]
AS45732;DEPKEU-AS-ID Pusat Sistem Informasi dan Teknologi Keuangan ( Pusintek );v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2216]
AS45734;IDNIC-METROTV-AS-ID PT Media Televisi Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 809]
AS45786;HTSNET-AS-ID HTSNET - ISP;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 505]
AS46017;BAKOSURTANAL-AS-ID Badan Koordinasi Survei dan Pemetaan Nasional (BAKOSURTANAL);v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 324]
AS46018;DEPPERIN-AS-ID Departemen Perindustrian Republik Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 221]
AS46023;QUANTUMNET-AS-ID PT Quantum Tera Network;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 9680]
AS46024;BNI-AS-ID PT. Bank Negara Indonesia (Persero) Tbk.;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 291]
AS46026;BBT-AS-ID BATAM BINTAN TELEKOMUNIKASI PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1243]
AS46027;POSTEL-AS-ID Direktorat Jenderal Pos dan Telekomunikasi (Dirjen Postel);v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 94]
AS46029;SGK-AS-ID PT. SEKAWAN GLOBAL KOMUNIKA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 147]
AS46032;GLOBENET-AS-ID Fastel Sarana Indonesia PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 3172]
AS46034;DEPKES-AS-ID Departemen Kesehatan;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 213]
AS46038;CEPATNET-AS-ID CepatNet;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 70]
AS46039;BAPEPAM-LK-AS-ID Badan Pengawas Pasar Modal dan Lembaga Keuangan;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 655]
AS46042;GUNADARMA-AS-ID Gunadarma University;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 265]
AS46044;UNPAD-AS-ID Universitas Padjadjaran;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2838]
AS46045;SIAK-AS-ID PD Sarana Pembangunan Siak;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 80]
AS46047;POLSRI-AS-ID Politeknik Negeri Sriwijaya;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 236]
AS46048;TRIMEGAH-AS-ID PT Trimegah Securities Tbk;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 101]
AS46049;UNDIP-AS-ID Universitas Diponegoro;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1319]
AS46050;IDNIC-ID Indonesia Network Information Center;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 112]
AS46051;CITRA-AS-ID PT JEMBATAN CITRA NUSANTARA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 365]
AS46052;EEPIS-AS-ID Politeknik Elektronika Negeri Surabaya;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 407]
AS46054;WLAN-AS-ID PT Wahana Lintas Nusa Persada;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 471]
AS46056;GCC-AS-ID PT Jovimaro Karya Agung;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 78]
AS46057;UMM-AS-ID Universitas Muhammadiyah Malang;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 709]
AS46059;UM-AS-ID Universitas Negeri Malang;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 611]
AS46061;AIM-AS-ID PT. Adi Inti Mandiri;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 287]
AS46062;LINTASBUANA-AS-ID PT. BUANA LINTAS MEDIA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 82]
AS46063;GRAHANET-AS-ID PT.Graha Telekomunikasi Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 735]
AS4637;ASN-TELSTRA-GLOBAL Telstra Global;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 159]
AS4761;INDOSAT-INP-AP INDOSAT Internet Network Provider;v: 0.01 f:'0.01%' ;v: 0.00 f: '0.00%' 500314]
AS4821;SINERGINET-AS-ID PT Sinergi Semesta Telematika;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 304]
AS4832;INTERNUXNET-AS-ID PT. iNterNUX;v: 0.03 f:'0.03%' ;v: 0.00 f: '0.00%' 123088]
AS4855;PI-ID-AS-AP Pacific Link Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 229]
AS53813;ZSCALER-INC - ZSCALER INC.;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 257]
AS55652;DASHNET-AS-ID Sumidhaz Permata Bunda PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 714]
AS55653;SKYLINE-AS-ID Skyline Semesta PT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1238]
AS55654;IDNIC-ID Indonesia Network Information Center;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 81]
AS55656;DEPHUB-AS-ID Ministry of Transportation Republic of Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 155]
AS55665;STMI-AS-ID PT Sampoerna Telemedia Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1365]
AS55668;JABARTELNET-AS-ID PT Jabar Telematika;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 303]
AS55669;MCS-AS-ID PT. Maxindo Content Solution;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 332]
AS55670;UNIVERSALNET-AS-ID PT. Universal Broadband;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 988]
AS55672;USD-AS-ID Universitas Sanata Dharma;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1183]
AS55673;LINKNET-IDX-AS-ID Linknet-IDX ASN;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 64]
AS55674;PUSKOM-UNY-AS-ID Universitas Negeri Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2494]
AS55679;HYPERMEDIA-AS-ID PT Hyperindo Media Perkasa;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 525]
AS55680;KSI-UAJY-AS-ID Kantor Sistem Informasi Universitas Atma Jaya Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 516]
AS55683;IDNIC-ARGONDATA-AS-ID CV Argon Data Interkoneksi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 62]
AS55684;UNS-AS-ID Universitas Sebelas Maret;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2154]
AS55685;JLM-AS-ID PT Jala Lintas Media;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2721]
AS55687;UNTAN-AS-ID Universitas Tanjungpura;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 281]
AS55690;ANDIRA-AS-ID PT Andira Infomedia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 855]
AS55691;UMN-AS-ID Universitas Multimedia Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 338]
AS55693;BATI-AS-ID PT. Bangun Abadi Teknologi Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 656]
AS55694;UCS-AS-ID Universitas Ciputra;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 163]
AS55695;UIN-AS-ID Universitas Islam Negeri Sunan Kalijaga Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 260]
AS55697;USU-AS-ID Universitas Sumatera Utara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 615]
AS55698;INFOMEDIA-AS-ID Infomedia Nusantara PT.;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 382]
AS55701;ASNET-AS-ID PT. Usaha Adisanggoro;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 597]
AS56060;SCBDNET-ID Pusat Telekomunikasi  SCBD;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 85]
AS56233;ATSINDO-AS-ID PT Asia Teknologi Solusi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 997]
AS56234;NARATEL-AS-ID PT Naraya Telematika;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 161]
AS56237;UNILA-AS-ID Universitas Lampung;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 761]
AS56239;GASTRANET-AS-ID PT Graha Anugrah Sejahtera;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 567]
AS56241;METRASAT-AS-ID PT METRASAT;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 153]
AS56242;SKI-AS-ID PT SUMBER KONEKSI INDOTELEMATIKA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 3301]
AS56245;FAJAR-AS-ID PT Fajar Techno System;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 326]
AS56246;SDI-AS-ID PT Sumber Data Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 593]
AS56248;INDAHKIATPP-AS-ID PT INDAH KIAT PULP  PAPER Tbk;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 266]
AS56253;BTPN-AS-ID PT. Bank Tabungan Pensiunan Nasional Tbk;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 157]
AS56254;UNRI-AS-ID UNIVERSITAS RIAU;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 62]
AS56255;TRANSTECH-AS-ID PT Transtech Communication Media;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 92]
AS56256;PNRI-AS-ID Perpustakaan Nasional RI;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 83]
AS56260;PASCAL-AS-ID PT Pascal Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 161]
AS58369;FIBERNET-AS-AP PT. Fiber Networks Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 4307]
AS58375;UNUD-AS-ID Universitas Udayana;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 94]
AS58376;AKGU-AS-ID PT Angkasa Komunikasi Global Utama;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 714]
AS58381;WOWRACK-AS-ID Wow Internet Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 98]
AS58385;BSM-AS-ID PT. Bank Syariah Mandiri;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 215]
AS58387;BPOM-AS-ID Badan Pengawas Obat dan Makanan;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 301]
AS58392;SWIN-AS-ID PT. Sewiwi Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 51]
AS58394;BPK-AS-ID Badan Pemeriksa Keuangan (BPK RI);v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 387]
AS58396;DETELNETWORKS-AS-ID PT. DEWATA TELEMATIKA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 161]
AS58400;UNNES-AS-ID Universitas Negeri Semarang;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2226]
AS58474;MANGONET-AS-ID PT. MATRIXNET GLOBAL INDONESIA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 813]
AS58475;UNLAM-AS-ID Universitas Lambung Mangkurat;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 151]
AS58476;DJP-AS-ID DIREKTORAT JENDERAL PAJAK;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1797]
AS58477;ARGON-AS-ID Argon Data Communication;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2020]
AS58478;PESAT2-AS-AP PT. Pasifik Satelit Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 151]
AS58479;TRISAKTI-AS-ID Trisakti University;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 127]
AS58481;ASTRA-AS-ID PT. Astra International Tbk;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 270]
AS58482;PALAPAMEDIA-AS-ID PT. Palapa Media Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1908]
AS58486;ITECHNET-AS-ID PT. Intelex Technet Global;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1381]
AS58488;IDNIC-KKP-AS-ID PUSDATIN KKP;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 370]
AS58492;UNISSULA-AS-ID Universitas Islam Sultan Agung;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 58]
AS58495;HSPNET-AS-ID PT Parsaoran Global Datatrans;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 713]
AS58497;INTEGRA-AS-ID PT Integra Ventura;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 148]
AS58498;IBS-AS-ID PT Infrastruktur Bisnis Sejahtera;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 289]
AS58499;IDNIC-PRIMASTREAM-AS-ID CV TIKA UTAMA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 60]
AS58514;SUPERNET-AS-ID PT. Supernet Advance Teknologi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 363]
AS58551;IDNIC-VISIKOM-AS-ID PT. Visikom Indo Sentratama;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 84]
AS58553;IDNIC-3DTECH-ID PT 3D Tech;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 127]
AS58558;IDNIC-WIJAYASOLUSINDO-AS-ID PT Jagat Media Teknologi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1072]
AS58561;REPUBLIKAMEDIAMANDIRI-AS Jl. Warung Buncit Raya No. 37;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 67]
AS58818;IDNIC-UMY-AS-ID Universitas Muhammadiyah Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 497]
AS58819;ARSENETGS-AS-ID PT Arsenet Global Solusi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 53]
AS58820;IDNIC-PTAMI-AS-ID PT Apik Media Inovasi;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 105]
AS58821;IDNIC-LJN-AS-ID PT Lintas Jaringan Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 617]
AS58822;IDNIC-UNESA-AS-ID Universitas Negeri Surabaya;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 281]
AS58823;IDNIC-LIB-AS-ID CV. Lintas Informatika Buana;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 128]
AS58824;IDNIC-UNIMED-AS-ID Universitas Negeri Medan;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 257]
AS59131;IDNIC-UNIKA-AS-ID Universitas Katolik Soegijapranata;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 305]
AS59139;WIFIKU-AS-ID PT Wifiku Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 844]
AS59143;IDNIC-WIKA-AS-ID PT. Wijaya Karya;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 122]
AS59146;IDNIC-BPB-AS-ID BP Berau Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 76]
AS59148;IDNIC-XPNET-AS-ID PT Xepia Prima;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 60]
AS59149;TUJUHDELAPANSEMBILANNET-AS-ID PT. TUJUH DELAPAN SEMBILAN NET;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 174]
AS59150;IDNIC-RTIGA-AS-ID PT Rtiga Global Media;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 235]
AS59151;IDNIC-JOGJAPROV-AS-ID Bidang Layanan Teknologi dan Informasi Dinas Perhubungan;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 522]
AS59155;IDNIC-INETKU-AS-ID PT. Pemuda Berkarya Manunggal;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 3481]
AS59156;BALISOKET-AS-ID PT Bali Soket Informindo;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 1027]
AS59158;BLAMBANGAN-AS-ID PT Blambangan Cahaya Timur;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 277]
AS59159;IDNIC-PDISBPPT-AS-ID PDIS - BADAN PENGKAJIAN DAN PENERAPAN TEKNOLOGI;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 466]
AS59273;KLN-AS-ID PT KOMUNIKASI LINTAS NUSA;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 460]
AS59274;IDNIC-MST-AS-ID PT Mitra Solusi Telematika;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 339]
AS59275;IDNIC-UMS-AS-ID Universitas Muhammadiyah Surakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 319]
AS59276;NOLSPOT-AS-ID PT Jaringan Multimedia Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 2732]
AS59278;IDNIC-NIDS-AS-ID PT NIDS Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 382]
AS59280;IDNIC-KAILIGLOBAL-AS-ID PT. Kaili Global;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 817]
AS59282;GPM-AS-ID PT Giga Patra Multimedia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 225]
AS59285;IDNIC-LATANSA-AS-ID PT Latansa Teknologi Multimedia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 104]
AS63493;IDNIC-NORLECTELEKOMINDO-AS-ID PT Norlec Telekomunikasi Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 54]
AS63494;INNOVATION-AS-ID PT Inovasi Jaringan Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 139]
AS63495;SMI-AS-ID PT Satelit Multimedia Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 300]
AS63500;;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 832]
AS63501;MENTARI-AS-ID PT Mega Mentari Mandiri;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 285]
AS63508;JOGJARINGAN-AS-ID PT DINAMIKA MEDIAKOM;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 842]
AS63510;UNSYIAH-AS-ID Syiah Kuala University (Unsyiah);v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 511]
AS63827;ECONDELIGHT PT Econdelight;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 118]
AS63859;MYREPUBLIC-AS-ID PT. Eka Mas Republik;v: 0.01 f:'0.01%' ;v: 0.00 f: '0.00%' 107149]
AS63862;PASCALNET-AS-ID PT Pascal Solusi Nusantara;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 67]
AS63867;IDNIC-DESIBLE-AS-ID PT Tirta Karya Buana;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 412]
AS63868;NASIONALONLINE-AS-ID PT Nasional Online;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 71]
AS63873;MAGNET-AS-ID PT Mitra Akses Globalindo;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 240]
AS63874;IDNIC-BOSOWA-AS-ID PT Bosowa Media Utama;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 112]
AS63876;IDNIC-ISI-AS-ID Institut Seni Indonesia Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 121]
AS63877;IDNIC-UNIVERSALKENDARI-AS-ID PT Universal Internet Service;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 52]
AS63878;VICTORYNET-AS-ID PT Victory Network Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 371]
AS63879;IDNIC-UINSGD-AS-ID UIN Sunan Gunung Djati Bandung;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 162]
AS63881;MDI-AS-ID PT. Medianet Digital Indonesia;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 70]
AS63882;GPL-AS-ID PT Giga Prima Lestari;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 194]
AS63884;IDNIC-STAINKUDUS-AS-ID Sekolah Tinggi Agama Islam Negeri (STAIN) Kudus;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 71]
AS63885;MYNET-AS-ID PT Inovasi Tjaraka Buana;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 469]
AS63886;IDNIC-UPNYK-AS-ID Universitas Pembangunan Nasional Veteran Yogyakarta;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 76]
AS64026;;v: 1.45 f:'1.45%' ;v: 0.00 f: '0.00%' 69]
AS64030;;v: 0.00 f:'0.00%' ;v: 0.00 f: '0.00%' 86]
